Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score Percentile (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Market Spread,1y Spread,3y Spread,5y Spread,Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (1y)_Color,Max Realised Volatility 100d (1y)_Color,Mean Realised Volatility 100d (1y)_Color,Rvol 100d Percentile (%)_Color,Rvol 100d Z-Score Percentile (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color,Market Spread_Color,1y Spread_Color,3y Spread_Color,5y Spread_Color
59,UPST,"Upstart Holdings, Inc.",69.6,82.25,81.34,-7.7,,81.34,112.94,97.69,0.0,1.77,88.59,92.81,77.77,-52.75,-45.45,,,,,,,3.57,"42,520",59.59,-9.21,"437,948",-0.0,8.08,0.21,3.99,2.75,3.82,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
47,DKNG,DraftKings Inc.,47.8,31.16,40.53,-3.06,,37.22,56.48,47.68,11.95,9.73,47.87,45.31,47.54,-24.57,,43.84,-40.01,,43.84,-40.01,,-7.01,"55,259",32.58,,"636,621",-0.08,,0.17,1.54,1.34,1.74,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
258,JAZZ,Jazz Pharmaceuticals plc,124.43,33.26,41.65,-1.47,,25.96,43.77,33.2,75.7,90.53,36.15,34.71,68.03,,33.54,,,,,,,-26.39,818,-0.37,17.36,"11,253",-0.02,6.6,9.33,3.35,3.19,3.12,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
157,TCOM,Trip.com Group Limited,65.29,32.82,37.3,-1.31,,35.02,54.85,47.14,9.56,4.15,42.92,46.89,49.12,,,,,,,,,-11.82,"9,203",114.22,,"69,653",-0.59,,18.55,1.63,1.24,0.89,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
320,MIRM,"Mirum Pharmaceuticals, Inc.",74.65,48.72,43.29,-1.37,,36.02,65.49,45.68,65.34,40.49,41.32,40.63,40.17,-5.61,0.47,,,,,,,3.12,397,-0.25,11.2,"2,404",-0.08,11.61,41.51,1.85,1.44,1.33,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
247,GCI,"Gannett Co., Inc.",4.1,47.95,56.31,-2.81,,49.64,75.33,64.33,4.38,9.04,55.15,62.32,51.15,,,,,,,,,5.16,756,10.04,,"14,661",0.03,,0.14,0.22,0.17,0.25,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
265,EVH,Evotec SE,9.62,79.38,72.71,0.34,,52.99,121.84,84.9,59.76,31.6,64.7,87.34,73.11,,,,,,,,,-0.41,"2,080",-1.56,,"10,530",-1.16,,0.28,0.69,0.93,0.87,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
127,PSEC,Prospect Capital Corporation,2.9,26.04,32.91,0.86,,20.92,35.97,29.86,79.68,74.8,27.38,30.49,78.63,,,69.88,,,69.88,,,-45.72,"13,153",7.3,,"106,050",-0.93,,0.07,0.09,0.09,0.06,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
186,AXON,"Axon Enterprise, Inc.",769.68,58.08,51.67,-0.66,,36.61,70.69,53.61,39.44,42.34,56.09,55.59,71.04,59.76,,,,,,,,-19.37,"3,254",8.32,,"41,839",-0.58,,4.05,21.12,11.11,2.55,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
288,PRO,"PROS Holdings, Inc.",15.25,47.23,55.79,-1.2,,43.18,56.91,51.44,90.84,91.26,49.97,51.96,50.82,-2.68,,48.72,-4.39,,48.72,-4.39,,4.97,"2,841",-0.04,,"5,482",-3.74,,0.29,0.8,1.01,0.99,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
326,ITRI,"Itron, Inc.",123.93,36.95,31.96,-4.79,,26.81,36.91,33.11,25.1,34.05,32.66,31.9,44.18,-1.97,11.4,33.64,7.78,3.43,33.64,7.78,3.43,-12.22,572,4.19,1.96,"2,171",0.51,1.69,0.45,2.83,2.25,1.56,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
264,RGEN,Repligen Corporation,118.88,49.19,54.92,-2.08,,46.0,61.39,54.23,53.39,56.24,52.9,51.83,51.2,10.77,8.5,90.89,71.18,16.06,90.89,71.18,16.06,3.72,"1,743",0.06,-21.31,"10,575",-0.07,20.62,3.07,6.03,6.61,1.49,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
89,EQX,Equinox Gold Corp.,8.2,50.59,51.56,-0.02,,46.33,57.97,52.57,36.65,38.62,52.27,52.74,44.19,,-7.94,,,,,,,7.37,"3,165",67.11,-90.16,"252,679",0.0,-1.3,0.06,0.24,0.22,0.29,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
33,IQ,"iQIYI, Inc.",2.36,58.71,61.22,-0.76,,56.51,76.1,68.9,11.95,7.08,64.12,66.21,64.69,1.82,,,,,,,,-3.47,"15,483",9.57,,"858,371",0.0,,0.04,0.12,0.22,0.5,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
315,BHR,Braemar Hotels & Resorts,2.73,74.36,66.69,9.42,,45.53,68.66,54.69,98.41,97.73,58.77,55.61,66.32,,,,,,,,,0.38,"1,083",56.5,,"2,641",0.0,,0.02,0.12,0.13,0.21,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
269,CMRC,Costar Technologies Inc.,4.72,63.52,47.47,-0.94,,39.98,58.41,49.82,30.68,29.58,47.6,48.07,71.05,-2.81,,,,,,,,-23.58,300,0.67,,"8,927",0.0,,0.0,0.26,0.41,0.85,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
268,IMAX,IMAX Corporation,28.96,33.83,35.7,0.68,,28.36,39.27,35.31,62.95,58.73,33.1,34.7,61.08,63.33,,,,,,,,-25.38,702,1.74,,"10,065",-0.08,,2.2,0.8,0.64,0.63,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
305,GBX,"Greenbrier Companies, Inc. (The)",47.17,29.68,48.99,-4.73,,28.47,51.47,40.23,84.06,93.6,42.9,41.67,37.32,2.15,,40.57,6.95,,40.57,6.95,,11.67,887,17.8,,"3,643",-0.03,,4.36,1.46,1.25,0.74,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
196,NOG,"Northern Oil and Gas, Inc.",25.76,50.26,62.48,-7.64,,33.28,67.76,47.8,69.32,86.31,55.96,51.31,51.38,,1.87,63.5,,23.06,63.5,,23.06,11.1,"2,642",13.59,-5.81,"35,619",-0.68,4.23,1.0,1.07,1.04,3.31,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
7,LCID,"Lucid Group, Inc.",2.08,111.84,79.83,-0.18,,69.12,86.69,77.53,64.14,68.51,80.09,76.01,124.27,,8.05,89.33,,1.8,89.33,,1.8,-44.44,"79,964",88.52,-23.63,"3,198,370",0.01,5.55,0.05,0.17,0.34,0.79,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
19,UBER,"Uber Technologies, Inc.",95.33,26.38,38.27,-3.53,,38.26,47.79,42.71,0.4,4.98,39.46,40.54,39.18,,,38.39,,,38.39,,,-0.91,"83,868",62.14,,"1,502,157",-0.04,,0.32,2.44,1.84,1.79,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
121,NTNX,"Nutanix, Inc.",69.6,31.98,42.49,-5.76,,35.66,61.61,48.9,11.95,17.71,44.54,45.9,52.24,-9.87,,,,,,,,-9.75,"31,532",376.1,,"113,440",-0.84,,0.18,2.17,1.55,1.48,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
254,EYE,"National Vision Holdings, Inc.",24.39,36.55,48.2,-8.61,,38.22,65.38,52.75,26.29,27.79,49.36,46.35,48.31,,,,,,,,,-0.11,253,-6.99,,"12,107",-0.09,,0.56,0.59,0.77,1.21,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
309,HLIT,Harmonic Inc.,9.49,37.73,42.11,-5.93,,39.98,64.59,51.31,2.39,12.52,43.52,49.51,39.64,-10.13,,,,,,,,2.47,333,-27.61,,"3,306",0.0,,0.08,0.34,0.41,0.61,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
353,ALRM,"Alarm.com Holdings, Inc.",58.52,28.52,29.82,-4.18,,25.57,35.35,30.09,64.94,45.01,27.6,29.64,37.0,5.23,23.03,,,,,,,-7.18,75,0.0,5.63,443,-7.52,-1.12,0.21,1.4,1.5,1.72,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
5,AMZN,"Amazon.com, Inc.",229.12,33.62,37.11,-7.58,,26.49,41.26,33.7,61.35,74.46,35.41,33.69,60.53,-31.42,,81.75,60.59,,81.75,60.59,,-23.42,"278,696",59.74,,"3,754,314",0.0,,23.28,4.85,3.88,1.11,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
185,MODG,Topgolf Callaway Brands Corp.,9.8,79.09,74.63,-2.89,,41.71,78.0,57.74,94.42,95.75,68.07,63.45,61.03,,,67.61,,,67.61,,,13.6,838,-3.23,,"42,334",0.41,,0.01,0.42,0.51,0.45,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
306,VERX,"Vertex, Inc.",25.27,66.79,49.7,-0.22,,30.69,56.16,44.14,55.38,73.1,52.1,49.25,47.66,-24.7,-5.51,,,,,,,2.04,765,0.0,1.86,"3,376",-1.86,17.18,0.13,1.52,1.14,1.07,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
12,MARA,"Marathon Digital Holdings, Inc.",15.85,57.32,73.05,-2.47,,73.05,108.01,93.16,0.0,0.71,81.67,88.36,194.71,,144.38,,,,,,,-121.67,"141,475",51.42,-49.97,"2,493,020",0.0,-1.08,4.52,1.23,1.29,2.03,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
165,LITE,Lumentum Holdings Inc.,125.84,37.1,54.65,-17.05,,50.92,88.98,68.26,13.55,13.66,70.88,66.41,58.42,18.49,-13.52,,,,,,,-3.77,"7,114",39.71,-5.26,"62,417",-1.01,12.69,0.31,3.73,2.43,2.49,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
220,RNG,"RingCentral, Inc.",30.72,85.92,59.32,-1.39,,39.07,60.78,44.79,94.82,99.91,52.09,49.59,49.49,-46.31,-45.7,,,,,,,9.84,"2,373",2.64,-17.17,"24,777",0.44,1.58,0.4,1.09,1.37,3.9,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
179,CBRL,"Cracker Barrel Old Country Store, Inc.",62.33,54.37,60.01,-4.74,,47.79,66.9,56.53,61.75,71.72,60.51,57.83,54.64,,,,,,,,,5.37,"21,839",38.5,,"44,625",-0.14,,1.82,2.55,2.49,0.96,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
224,WGO,"Winnebago Industries, Inc.",36.47,48.21,55.72,-2.86,,34.67,59.79,46.1,78.88,87.06,52.18,48.91,48.93,-11.0,,49.85,-10.99,,49.85,-10.99,,6.79,"1,375",2.15,,"20,807",-0.36,,0.04,1.53,1.68,0.53,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
145,CYTK,"Cytokinetics, Incorporated",37.83,42.48,51.66,0.01,,33.67,60.91,48.38,59.76,65.28,51.95,48.61,107.04,-21.42,7.95,62.25,-58.67,2.71,62.25,-58.67,2.71,-55.37,"12,303",-7.85,414.77,"78,299",0.86,2.48,0.17,1.93,2.17,1.21,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
293,FRT,Federal Realty Investment Trust,100.29,21.27,26.09,-7.19,,15.45,30.99,22.45,61.35,73.52,26.29,23.57,34.84,-26.47,-54.35,19.14,-79.55,-84.86,19.14,-79.55,-84.86,-8.75,169,7.64,13.42,"4,233",0.52,3.07,9.07,1.85,1.8,0.64,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
