Ticker,Latest Close ($),Open ($),Low ($),High ($),Daily Volume,Close 1d (%),Close 1w (%),Realised Volatility 100d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),ATM 12m/3m Ratio,Volume Rank,Open Interest Rank,Close 1d (%)_Color,Close 1w (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,OI 1d (%)_Color,OI 1w (%)_Color
CCL,31.56,31.7,31.5,32.09,"28,740",-0.03,-1.03,37.63,61.55,,28.81,-6.4,-25.07,"1,352,317",0.72,1.81,0.9463,58 of 369,23 of 369,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981
PI,200.78,191.93,191.13,201.26,"1,173",5.11,7.1,62.64,144.22,,,2.18,26.67,"4,722",2.25,12.97,0.9032,253 of 369,301 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
MODG,9.44,9.26,9.09,9.48,799,2.28,-1.26,70.19,66.81,,-2.18,-4.08,-40.28,"41,756",0.89,1.43,0.868,275 of 369,189 of 369,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#10B981,#10B981
PODD,349.56,349.56,345.56,350.0,"2,176",0.32,2.85,40.75,32.28,,,4.21,11.42,"11,835",1.08,4.92,1.0796,212 of 369,263 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
VERI,2.63,2.69,2.57,2.71,"1,224",-1.13,-13.77,111.71,127.01,,,79.21,-37.55,"31,087",0.25,3.68,0.8624,249 of 369,213 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#10B981
XYZ,75.82,75.05,74.89,75.98,"22,423",1.17,-4.8,55.13,59.55,,30.45,-47.92,-59.04,"678,692",3.23,4.92,0.9508,70 of 369,45 of 369,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981
AFRM,85.88,87.57,85.76,88.53,"80,398",-1.68,-2.92,65.41,61.09,,,-10.62,-62.26,"504,128",15.65,25.9,0.9695,28 of 369,53 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
GMED,59.55,60.64,59.0,60.46,"1,482",-1.73,-2.81,53.34,28.51,,-13.24,-16.13,15.24,"11,946",-1.56,17.24,0.963,236 of 369,262 of 369,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#10B981
GVA,108.17,108.07,106.98,109.15,446,0.06,0.39,24.13,22.83,,-47.15,0.68,-45.87,"2,881",-0.03,1.73,1.1494,308 of 369,319 of 369,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#F87171,#F87171,#10B981
AWK,140.02,142.65,139.02,143.23,366,-2.49,-2.43,22.34,27.65,,60.81,-13.88,-41.06,"16,220",0.3,2.33,0.2253,319 of 369,244 of 369,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981
CAKE,60.11,60.75,59.81,60.85,"1,544",-0.86,-2.2,31.87,42.56,,,-8.96,-28.42,"21,414",-0.0,1.15,0.7842,228 of 369,228 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981
HLIT,9.95,10.05,9.94,10.13,498,-0.9,3.43,37.63,56.18,,,32.1,2.26,"3,963",10.27,15.07,1.0436,300 of 369,305 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
AMZN,235.84,234.97,233.75,237.6,"527,973",1.51,2.99,30.86,62.71,,,54.46,83.85,"3,751,744",2.58,5.17,0.9632,4 of 369,5 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
PR,13.79,14.1,13.57,14.14,"1,468",-0.65,-3.5,36.67,40.54,,-11.84,-9.77,-29.39,"100,780",0.35,2.38,0.7751,237 of 369,132 of 369,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#10B981,#10B981
PMT,12.48,12.6,12.36,12.64,899,-0.95,1.38,24.39,56.75,,69.49,-5.86,35.8,"68,264",0.41,0.89,,270 of 369,162 of 369,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#10B981,#10B981
MSTR,329.9,328.1,321.5,333.1,"384,297",-1.78,-1.35,50.56,92.07,,,-31.46,-34.24,"2,704,863",11.2,11.22,1.0036,6 of 369,10 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
IRTC,187.07,181.84,181.22,187.32,414,3.33,10.05,47.82,60.16,,,5.34,18.97,"3,962",-15.54,-13.89,0.3821,313 of 369,306 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#F87171
MKSI,109.02,105.6,104.18,109.09,"2,374",4.34,5.5,50.92,47.03,,,438.32,484.73,"2,426",15.63,19.92,0.9898,204 of 369,324 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
LUV,31.71,31.27,31.19,31.85,"12,624",1.02,-3.08,38.58,42.64,,1.34,-2.37,100.92,"357,317",1.58,1.52,0.8372,104 of 369,68 of 369,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#10B981,#10B981,#10B981
ENVX,9.39,9.3,9.11,9.5,"16,808",2.18,-2.39,78.52,106.11,,,35.19,-27.02,"392,558",1.42,153.1,0.8895,87 of 369,64 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#10B981
MP,62.72,62.65,61.58,63.25,"61,095",-0.52,-11.84,103.15,78.49,,5.13,23.37,94.55,"501,016",-8.63,-8.52,0.982,32 of 369,55 of 369,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#F87171
LAC,2.97,2.89,2.85,3.02,"3,050",2.77,-0.67,55.11,105.46,,24.46,24.85,5.17,"176,103",-0.04,1.42,0.8935,181 of 369,105 of 369,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#10B981
EB,2.74,2.62,2.6,2.75,445,4.18,3.4,54.52,49.97,,-13.09,137.97,150.0,"18,512",0.58,0.59,0.6423,309 of 369,237 of 369,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#10B981
CAMT,81.07,80.05,79.96,81.29,846,2.95,-1.98,47.17,45.06,,,7.22,-26.94,"21,798",1.51,7.48,1.0954,272 of 369,226 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#10B981
CNK,27.46,26.0,25.89,27.47,"21,098",6.11,6.43,29.78,44.79,,21.73,23.07,65.68,"111,479",3.44,3.79,0.8469,74 of 369,125 of 369,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
RPAY,5.92,5.91,5.77,5.95,"3,946",0.68,0.0,53.51,61.9,,,-0.35,62.92,"9,396",67.64,240.81,0.9462,162 of 369,275 of 369,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
ENOV,31.4,32.01,31.1,32.04,347,-2.27,1.62,53.5,61.05,,11.31,-13.25,-20.23,"8,770",-0.07,-0.43,1.0445,322 of 369,279 of 369,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#F87171
VIAV,11.61,11.69,11.53,11.7,"2,334",-0.43,2.93,31.36,44.6,,,132.7,214.13,"10,767",1.93,-6.37,0.2547,207 of 369,269 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#F87171
U,45.5,44.16,43.21,45.74,"172,092",3.83,15.45,62.57,79.14,,-11.47,-28.58,48.5,"1,032,614",13.52,12.88,0.925,14 of 369,27 of 369,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#10B981,#10B981
PTCT,56.95,57.33,56.51,57.48,"1,857",-0.54,15.45,59.45,51.21,,,1.25,9.43,"27,454",0.55,-5.17,0.8422,220 of 369,218 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#F87171
GKOS,91.88,94.14,91.73,94.32,740,-2.19,-4.11,42.16,69.0,,13.13,9.14,-30.97,"5,951",0.3,12.6,0.6809,282 of 369,292 of 369,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#10B981,#10B981
JPM,292.91,294.89,291.47,296.41,"58,590",-0.5,-2.82,18.09,22.26,,-1.13,-17.25,12.42,"758,644",2.35,6.34,0.916,35 of 369,39 of 369,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#10B981,#10B981
CABO,,,,,N/A,,,,,,,,,N/A,,,,365 of 369,365 of 369,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
QTWO,84.04,81.67,79.95,84.96,929,6.64,6.74,40.35,65.07,,98.82,13.15,81.09,"5,753",1.95,71.22,0.7636,265 of 369,293 of 369,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
RIG,3.16,3.11,3.01,3.22,"20,356",2.93,4.29,57.41,61.03,,-7.53,48.43,47.91,"833,137",0.09,1.71,0.9968,75 of 369,34 of 369,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#10B981
TNDM,12.5,12.59,12.2,12.67,860,-0.64,-0.08,72.61,81.77,,,-4.12,-38.66,"11,654",-0.88,3.06,0.9096,271 of 369,265 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#10B981
SE,190.57,193.25,189.95,195.0,"13,789",-0.55,2.16,46.24,48.12,,15.51,-7.88,34.42,"338,654",1.4,1.69,1.0115,97 of 369,74 of 369,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#10B981,#10B981
NTRA,167.39,166.16,165.4,168.26,"1,974",-0.37,-0.51,36.24,68.49,,,-0.95,67.15,"17,587",0.1,1.39,0.8496,218 of 369,241 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
HUBS,498.53,490.0,486.6,502.42,"4,590",2.26,3.18,43.66,105.09,,124.49,16.76,7.75,"19,157",-0.58,5.49,0.9407,152 of 369,235 of 369,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#10B981
STX,189.24,189.98,187.19,191.52,"16,622",0.57,13.05,37.05,40.42,,,-0.91,8.52,"154,074",4.2,5.51,0.9231,88 of 369,112 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
ABR,11.99,12.15,11.9,12.13,"13,253",-1.48,0.42,35.63,40.6,,0.3,-10.28,-2.77,"225,482",0.74,1.67,0.7183,98 of 369,93 of 369,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981
INSG,13.01,13.24,12.94,13.4,612,-1.74,5.52,69.95,77.58,,,-3.62,-35.58,"8,820",1.54,7.76,0.8039,294 of 369,278 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
STWD,20.51,20.5,20.33,20.59,"6,144",-0.44,1.18,17.92,19.73,,5.17,-25.76,-13.56,"150,127",0.23,0.53,0.438,138 of 369,114 of 369,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981
CENX,21.73,22.27,21.48,22.44,"2,064",-1.63,-2.69,53.25,63.69,,,4.14,11.99,"67,588",0.1,0.79,0.9689,214 of 369,163 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
ATI,77.5,77.93,76.68,78.21,"3,242",-0.17,-0.05,49.6,45.82,,0.76,-6.38,-28.59,"31,208",1.37,9.1,1.0103,177 of 369,212 of 369,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981
FWONK,101.84,100.76,99.97,101.88,179,1.08,1.94,20.07,27.29,,,-2.72,0.56,952,-0.31,2.59,1.0898,342 of 369,349 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#10B981
SPB,55.52,57.28,55.17,56.78,779,-2.39,-2.58,38.18,102.98,,142.52,0.26,0.78,"6,733",0.04,0.28,,278 of 369,290 of 369,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
MGPI,28.39,29.2,28.03,29.2,178,-2.74,-3.99,37.5,44.82,,,1.14,13.38,"2,243",-0.84,0.63,1.0072,343 of 369,328 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#10B981
RGEN,120.7,123.23,119.14,123.26,"1,394",-3.1,-1.32,46.4,53.71,,,0.94,-19.84,"10,618",0.05,0.26,0.7791,238 of 369,270 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#10B981
CRNC,9.45,9.48,9.19,9.75,"3,411",2.72,-10.26,92.79,79.91,,,-15.11,81.53,"48,107",1.02,24.85,1.0449,173 of 369,181 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
AVDL,15.38,15.86,15.3,15.93,"1,986",-2.41,4.2,47.28,70.27,,,-67.0,36.97,"47,396",8.63,9.99,0.7896,217 of 369,182 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
VNET,7.68,8.09,7.68,8.14,"4,178",-2.78,-11.32,91.18,89.01,,,-71.94,-76.4,"102,713",6.49,25.84,1.2376,159 of 369,131 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
ALRM,56.98,56.95,56.11,57.19,95,0.05,-2.81,26.66,32.47,,,15.85,31.94,995,104.31,106.43,0.9901,352 of 369,346 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
